referenceid	db_id	trialid	source_register	title	web_address	trns	completion_month	is_german_covidevidence	is_german_in_germany	is_german_drks	is_german_euctr	is_searched_cutoff_2	is_searched_cutoff_3	abstract	type	control_type	placebo_plus_soc	category	intervention	intervention_plus_soc
1468	tri03337	NCT04360824	ClinicalTrials.gov	Covid-19 Associated Coagulopathy	https://clinicaltrials.gov/show/NCT04360824	NCT04360824	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Enoxaparin	no
1468	tri03337	NCT04360824	ClinicalTrials.gov	Covid-19 Associated Coagulopathy	https://clinicaltrials.gov/show/NCT04360824	NCT04360824	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1471	tri03368	NCT04373707	ClinicalTrials.gov	Weight-Adjusted vs Fixed Low Doses of Low Molecular Weight Heparin For Venous Thromboembolism Prevention in COVID-19	https://clinicaltrials.gov/show/NCT04373707	EUCTR2020-001709-21; NCT04373707	2021-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Enoxaparin	no
1471	tri03368	NCT04373707	ClinicalTrials.gov	Weight-Adjusted vs Fixed Low Doses of Low Molecular Weight Heparin For Venous Thromboembolism Prevention in COVID-19	https://clinicaltrials.gov/show/NCT04373707	EUCTR2020-001709-21; NCT04373707	2021-11-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1495	tri03718	NL8538	Netherlands Trial Register	Sleep position related to hospital length of stay in admitted COVID-19 patients	https://trialregister.nl/trial/8538	NL8538	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	device	Sleep Position Trainer	no
1495	tri03718	NL8538	Netherlands Trial Register	Sleep position related to hospital length of stay in admitted COVID-19 patients	https://trialregister.nl/trial/8538	NL8538	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1600	tri06416	NCT04565665	ClinicalTrials.gov	Cord Blood-Derived Mesenchymal Stem Cells for the Treatment of COVID-19 Related Acute Respiratory Distress Syndrome	https://clinicaltrials.gov/show/NCT04565665	NCT04565665	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	biologics	Stem Cells (Mesenchymal)	no
1600	tri06416	NCT04565665	ClinicalTrials.gov	Cord Blood-Derived Mesenchymal Stem Cells for the Treatment of COVID-19 Related Acute Respiratory Distress Syndrome	https://clinicaltrials.gov/show/NCT04565665	NCT04565665	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1606	tri06523	NCT04581863	ClinicalTrials.gov	COVID-19 Watch + COVID-19 Pulse	https://clinicaltrials.gov/show/NCT04581863	NCT04581863	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1606	tri06523	NCT04581863	ClinicalTrials.gov	COVID-19 Watch + COVID-19 Pulse	https://clinicaltrials.gov/show/NCT04581863	NCT04581863	2021-02-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	device	pulse oximeter	defined_soc
1620	tri06681	NCT04604327	ClinicalTrials.gov	Comparison of Two Different Doses of Bemiparin in COVID-19	https://clinicaltrials.gov/show/NCT04604327	NCT04604327	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Bemiparin sodium	no
1620	tri06681	NCT04604327	ClinicalTrials.gov	Comparison of Two Different Doses of Bemiparin in COVID-19	https://clinicaltrials.gov/show/NCT04604327	NCT04604327	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1654	tri06937	NCT04646655	ClinicalTrials.gov	Enoxaparin at Prophylactic or Therapeutic Doses in COVID-19	https://clinicaltrials.gov/show/NCT04646655	NCT04646655	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Enoxaparin	no
1654	tri06937	NCT04646655	ClinicalTrials.gov	Enoxaparin at Prophylactic or Therapeutic Doses in COVID-19	https://clinicaltrials.gov/show/NCT04646655	NCT04646655	2021-05-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1656	tri06952	NCT04456595	ClinicalTrials.gov	Clinical Trial of Efficacy and Safety of Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine in Healthcare Professionals	https://clinicaltrials.gov/show/NCT04456595	NCT04456595	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	vaccine_covid	Adsorbed COVID-19 Inactivated vaccine (Sinovac)	no
1656	tri06952	NCT04456595	ClinicalTrials.gov	Clinical Trial of Efficacy and Safety of Sinovac's Adsorbed COVID-19 (Inactivated) Vaccine in Healthcare Professionals	https://clinicaltrials.gov/show/NCT04456595	NCT04456595	2020-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	NULL	NULL	NULL	NULL
1728	tri08019	NCT04777981	ClinicalTrials.gov	(CBDRA60) to Prevent or Reduce Symptoms of COVID-19 and Prevention of Post-Acute Sequelae of SARS-CoV-2 Infection PASC	https://clinicaltrials.gov/show/NCT04777981	NCT04777981	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	CBDRA60	no
1728	tri08019	NCT04777981	ClinicalTrials.gov	(CBDRA60) to Prevent or Reduce Symptoms of COVID-19 and Prevention of Post-Acute Sequelae of SARS-CoV-2 Infection PASC	https://clinicaltrials.gov/show/NCT04777981	NCT04777981	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
1738	tri08270	EUCTR2020-001251-41	EU Clinical Trials Register	STUDY TESTING THE VALUE OF IMATINIB IN PREVENTION OF COVID-19 IN AGED PATIENTS.	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001251-41	NCT04357613; EUCTR2020-001251-41	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	imatinib	no
1738	tri08270	EUCTR2020-001251-41	EU Clinical Trials Register	STUDY TESTING THE VALUE OF IMATINIB IN PREVENTION OF COVID-19 IN AGED PATIENTS.	https://www.clinicaltrialsregister.eu/ctr-search/search?query=eudract_number:2020-001251-41	NCT04357613; EUCTR2020-001251-41	2021-01-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
1740	tri08314	NCT04802018	ClinicalTrials.gov	Clinical Decision Support System Based on Non-invasive Tele-monitoring of COVID-19 Patients	https://clinicaltrials.gov/show/NCT04802018	NCT04802018	2021-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	device	Monitoring wearable	defined_soc
1740	tri08314	NCT04802018	ClinicalTrials.gov	Clinical Decision Support System Based on Non-invasive Tele-monitoring of COVID-19 Patients	https://clinicaltrials.gov/show/NCT04802018	NCT04802018	2021-11-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1749	tri08446	NCT04329195	ClinicalTrials.gov	ACE Inhibitors or ARBs Discontinuation in Context of COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04329195	EUCTR2020-001381-11; NCT04329195	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	ACE Inhibitors;Angiotensin Receptor Blockers (ARB)	no
1749	tri08446	NCT04329195	ClinicalTrials.gov	ACE Inhibitors or ARBs Discontinuation in Context of COVID-19 Pandemic	https://clinicaltrials.gov/show/NCT04329195	EUCTR2020-001381-11; NCT04329195	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1769	tri08853	NCT04817319	ClinicalTrials.gov	Risk of Contamination by COVID-19 During Oral Care With Aerosolization	https://clinicaltrials.gov/show/NCT04817319	NCT04817319	2021-10-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	device	Dental tools	no
1770	tri08864	NCT04854486	ClinicalTrials.gov	Impact of GSE and Xylitol (Xlear) on COVID-19 Symptoms and Time to PCR Negativisation in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04854486	NCT04854486	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	other	Grapefruit Seed Extract;Xylitol	no
1770	tri08864	NCT04854486	ClinicalTrials.gov	Impact of GSE and Xylitol (Xlear) on COVID-19 Symptoms and Time to PCR Negativisation in COVID-19 Patients	https://clinicaltrials.gov/show/NCT04854486	NCT04854486	2022-03-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
1808	tri10000	LBCTR2021034768	LBCTR	In vivo evaluation of the virucidal efficacy of Chlorhexidine and Povidone-iodine mouthwashes against salivary SARS-CoV-2	https://lbctr.moph.gov.lb/LBCTR/Trials/Details/4770	LBCTR2021034768	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	Povidone-iodine	no
1808	tri10000	LBCTR2021034768	LBCTR	In vivo evaluation of the virucidal efficacy of Chlorhexidine and Povidone-iodine mouthwashes against salivary SARS-CoV-2	https://lbctr.moph.gov.lb/LBCTR/Trials/Details/4770	LBCTR2021034768	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	Chlorhexidine gluconate	no
1808	tri10000	LBCTR2021034768	LBCTR	In vivo evaluation of the virucidal efficacy of Chlorhexidine and Povidone-iodine mouthwashes against salivary SARS-CoV-2	https://lbctr.moph.gov.lb/LBCTR/Trials/Details/4770	LBCTR2021034768	2020-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
1366	tri01014	NCT04351763	ClinicalTrials.gov	Amiodarone or Verapamil in COVID-19 Hospitalized Patients With Symptoms	https://clinicaltrials.gov/show/NCT04351763	EUCTR2020-001951-42; NCT04351763	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Amiodarone	no
1366	tri01014	NCT04351763	ClinicalTrials.gov	Amiodarone or Verapamil in COVID-19 Hospitalized Patients With Symptoms	https://clinicaltrials.gov/show/NCT04351763	EUCTR2020-001951-42; NCT04351763	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Verapamil	no
1366	tri01014	NCT04351763	ClinicalTrials.gov	Amiodarone or Verapamil in COVID-19 Hospitalized Patients With Symptoms	https://clinicaltrials.gov/show/NCT04351763	EUCTR2020-001951-42; NCT04351763	2021-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
771	tri08148	NCT04723459	ClinicalTrials.gov	Efficacy of Nano-Ivermectin Impregnated Masks in Prevention of Covid-19 Among Healthy Contacts and Medical Staff	https://clinicaltrials.gov/show/NCT04723459	NCT04723459	2021-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	drug	Ivermectin	defined_soc
771	tri08148	NCT04723459	ClinicalTrials.gov	Efficacy of Nano-Ivermectin Impregnated Masks in Prevention of Covid-19 Among Healthy Contacts and Medical Staff	https://clinicaltrials.gov/show/NCT04723459	NCT04723459	2021-02-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	defined_soc	NULL	NULL	NULL	NULL
81	tri01625	IRCT20200328046886N1	IRCT	The effectiveness of Sovodak (sofosbuvir+daclatasvir) in Covid-19 patients	http://en.irct.ir/trial/46885	IRCT20200328046886N1	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Daclatasvir;Ribavirin;Sofosbuvir	no
81	tri01625	IRCT20200328046886N1	IRCT	The effectiveness of Sovodak (sofosbuvir+daclatasvir) in Covid-19 patients	http://en.irct.ir/trial/46885	IRCT20200328046886N1	2020-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
219	tri01442	NCT04370288	ClinicalTrials.gov	Clinical Application of Methylene Blue for Treatment of Covid-19 Patients	https://clinicaltrials.gov/show/NCT04370288		2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Methylene Blue;N-acetyl cysteine;Vitamin C	no
219	tri01442	NCT04370288	ClinicalTrials.gov	Clinical Application of Methylene Blue for Treatment of Covid-19 Patients	https://clinicaltrials.gov/show/NCT04370288		2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	undefined_soc	NULL	NULL	NULL	NULL
238	tri03075	NCT04386850	ClinicalTrials.gov	Oral 25-hydroxyvitamin D3 and COVID-19	https://clinicaltrials.gov/show/NCT04386850	NCT04386850; IRCT20200401046909N2; IRCT20200401046909N1	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Vitamin D3 (Calcitriol)	no
238	tri03075	NCT04386850	ClinicalTrials.gov	Oral 25-hydroxyvitamin D3 and COVID-19	https://clinicaltrials.gov/show/NCT04386850	NCT04386850; IRCT20200401046909N2; IRCT20200401046909N1	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
263	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	biologics	Convalescent Plasma	defined_soc
263	tri02381	NCT04405310	ClinicalTrials.gov	Convalescent Plasma of Covid-19 to Treat SARS-COV-2 a Randomized Doble Blind 2 Center Trial	https://clinicaltrials.gov/show/NCT04405310	NCT04405310	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	defined_soc	NULL	NULL	NULL
300	tri05584	NCT04463472	ClinicalTrials.gov	Study of COVID-19 DNA Vaccine (AG0301-COVID19)	https://clinicaltrials.gov/show/NCT04463472	NCT04463472	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	vaccine_covid	AG0301-COVID19 (AnGes)	no
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	13 cis retinoic acid	no
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
332	tri06493	NCT04577378	ClinicalTrials.gov	Efficacy and Safety of Drug Combination Therapy of Isotretinoin and Some Antifungal Drugs as A Potential Aerosol Therapy for COVID-19 : An Innovative Therapeutic Approach COVID-19	https://clinicaltrials.gov/show/NCT04577378	NCT04577378	2020-11-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
404	tri03295	NCT04335136	ClinicalTrials.gov	Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19	https://clinicaltrials.gov/show/NCT04335136	NCT04335136; EUCTR2020-001172-15	2020-12-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	biologics	Recombinant human angotensin-converting enzyme 2 (rhACE2)	no
404	tri03295	NCT04335136	ClinicalTrials.gov	Recombinant Human Angiotensin-converting Enzyme 2 (rhACE2) as a Treatment for Patients With COVID-19	https://clinicaltrials.gov/show/NCT04335136	NCT04335136; EUCTR2020-001172-15	2020-12-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
409	tri05957	NCT04502433	ClinicalTrials.gov	Poractant Alfa - Curosurf and SARS-COV-19 ARDS (Covid-19)	https://clinicaltrials.gov/show/NCT04502433	NCT04502433; EUCTR2020-002632-75	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	poractant alfa	no
409	tri05957	NCT04502433	ClinicalTrials.gov	Poractant Alfa - Curosurf and SARS-COV-19 ARDS (Covid-19)	https://clinicaltrials.gov/show/NCT04502433	NCT04502433; EUCTR2020-002632-75	2021-07-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	undefined_soc	NULL	NULL	NULL	NULL
481	tri03227	NCT04402944	ClinicalTrials.gov	Pulmozyme to Improve COVID-19 ARDS Outcomes	https://clinicaltrials.gov/show/NCT04402944		2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Pulmozyme	undefined_soc
481	tri03227	NCT04402944	ClinicalTrials.gov	Pulmozyme to Improve COVID-19 ARDS Outcomes	https://clinicaltrials.gov/show/NCT04402944		2021-05-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
508	tri01842	NCT04381364	ClinicalTrials.gov	Inhalation of Ciclesonide for Patients With COVID-19: A Randomised Open Treatment Study (HALT COVID-19)	https://clinicaltrials.gov/show/NCT04381364	NCT04381364; EUCTR2020-001928-34	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		experimental	NULL	NULL	drug	Ciclesonide	no
508	tri01842	NCT04381364	ClinicalTrials.gov	Inhalation of Ciclesonide for Patients With COVID-19: A Randomised Open Treatment Study (HALT COVID-19)	https://clinicaltrials.gov/show/NCT04381364	NCT04381364; EUCTR2020-001928-34	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		control	undefined_soc	NULL	NULL	NULL	NULL
515	tri03748	NCT04327388	ClinicalTrials.gov	Sarilumab COVID-19	https://clinicaltrials.gov/show/NCT04327388	NCT04327388; EUCTR2020-001162-12	2020-07-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		experimental	NULL	NULL	biologics	Sarilumab	no
515	tri03748	NCT04327388	ClinicalTrials.gov	Sarilumab COVID-19	https://clinicaltrials.gov/show/NCT04327388	NCT04327388; EUCTR2020-001162-12	2020-07-01	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
527	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL		NULL
527	tri01286	NCT04345848	ClinicalTrials.gov	Preventing COVID-19 Complications With Low- and High-dose Anticoagulation	https://clinicaltrials.gov/show/NCT04345848	NCT04345848	2021-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Enoxaparin	no
568	tri03542	NCT04438850	ClinicalTrials.gov	COVidIVERmectin: Ivermectin for Treatment of Covid-19	https://clinicaltrials.gov/show/NCT04438850	NCT04438850; EUCTR2020-002283-32	2021-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
616	tri02035	NCT04370782	ClinicalTrials.gov	Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting	https://clinicaltrials.gov/show/NCT04370782	NCT04370782	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Azithromycin	defined_soc
616	tri02035	NCT04370782	ClinicalTrials.gov	Hydroxychloroquine and Zinc With Either Azithromycin or Doxycycline for Treatment of COVID-19 in Outpatient Setting	https://clinicaltrials.gov/show/NCT04370782	NCT04370782	2020-09-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Doxycycline	defined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Novaferon	undefined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Ritonavir	undefined_soc
666	tri00530	ChiCTR2000029496	ChiCTR	A randomized, open label, parallel controlled trial of evaluating the efficacy of recombinant cytokine gene-derived protein injection for clearing novel coronavirus in patients with novel coronavirus pneumonia (COVID-19)	http://www.chictr.org.cn/showprojen.aspx?proj=48809	ChiCTR2000029496	2021-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lopinavir;Novaferon;Ritonavir	undefined_soc
861	tri10199	NCT04927169	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic pAtients With COVID-19 Infection (Brazil Cohort)	https://clinicaltrials.gov/show/NCT04927169	NCT04927169	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		experimental	NULL	NULL	biologics	Interleukin-7	no
861	tri10199	NCT04927169	ClinicalTrials.gov	InterLeukin-7 to Improve Clinical Outcomes in Lymphopenic pAtients With COVID-19 Infection (Brazil Cohort)	https://clinicaltrials.gov/show/NCT04927169	NCT04927169	2021-12-01	FALSE	FALSE	FALSE	FALSE		TRUE		control	placebo	no	NULL	NULL	NULL
910	tri00529	ChiCTR2000029573	ChiCTR	A multicenter, randomized, open, controlled clinical study to evaluate the efficacy and safety of recombinant cytokine gene-derived protein injection in combination with standard therapy in patients with novel coronavirus infection	http://www.chictr.org.cn/showprojen.aspx?proj=49065	ChiCTR2000029573	2020-06-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1149	tri03394	NCT04388826	ClinicalTrials.gov	COVID-19 Treatment of Severe Acute Respiratory Syndrome With Veru-111	https://clinicaltrials.gov/show/NCT04388826	NCT04388826	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Sabizabulin	no
1149	tri03394	NCT04388826	ClinicalTrials.gov	COVID-19 Treatment of Severe Acute Respiratory Syndrome With Veru-111	https://clinicaltrials.gov/show/NCT04388826	NCT04388826	2020-12-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	placebo	no	NULL	NULL	NULL
1232	tri03349	NCT04364893	ClinicalTrials.gov	Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors and Adverse Outcomes in Patients With COVID19	https://clinicaltrials.gov/show/NCT04364893	NCT04364893	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	ACE Inhibitors;angiotensin II receptor blockers (ARB)	no
1232	tri03349	NCT04364893	ClinicalTrials.gov	Angiotensin Receptor Blockers and Angiotensin-converting Enzyme Inhibitors and Adverse Outcomes in Patients With COVID19	https://clinicaltrials.gov/show/NCT04364893	NCT04364893	2020-10-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	no_treatment	NULL	NULL	NULL	NULL
1310	tri02289	NCT04400838	ClinicalTrials.gov	Investigating a Vaccine Against COVID-19	https://clinicaltrials.gov/ct2/show/NCT04400838	NCT04400838; EUCTR2020-001228-32; ISRCTN90906759	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE			experimental	NULL	NULL	vaccine_covid	ChAdOx1 nCoV-19 (Vaxzevria)	no
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Homeostec	defined_soc
1310	tri02289	NCT04400838	ClinicalTrials.gov	Investigating a Vaccine Against COVID-19	https://clinicaltrials.gov/ct2/show/NCT04400838	NCT04400838; EUCTR2020-001228-32; ISRCTN90906759	2021-12-01	FALSE	FALSE	FALSE	FALSE	TRUE			control	other_unknown	NULL	NULL	NULL	NULL
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		experimental	NULL	NULL	drug	Homeostec	undefined_soc
1313	tri02910	RPCEC00000309	RPCEC	Therapy for COVID-19-Phase I-II	https://rpcec.sld.cu/en/trials/RPCEC00000309-En	RPCEC00000309	2021-01-01	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE		control	defined_soc	NULL	NULL	NULL	NULL
1582	tri06127	NCT04526821	ClinicalTrials.gov	Lactoferrin for Prevention of COVID-19 in Health Care Workers	https://clinicaltrials.gov/show/NCT04526821	NCT04526821	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Lactoferrin	undefined_soc
1582	tri06127	NCT04526821	ClinicalTrials.gov	Lactoferrin for Prevention of COVID-19 in Health Care Workers	https://clinicaltrials.gov/show/NCT04526821	NCT04526821	2021-06-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	undefined_soc	NULL	NULL	NULL
1542	tri05378	NCT04367168	ClinicalTrials.gov	Colchicine Twice Daily During 10 Days as an Option for the Treatment of Symptoms Induced by Inflammation in Patients With Mild and Severe Coronavirus Disease	https://clinicaltrials.gov/show/NCT04367168	NCT04367168	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Colchicine	no
1542	tri05378	NCT04367168	ClinicalTrials.gov	Colchicine Twice Daily During 10 Days as an Option for the Treatment of Symptoms Induced by Inflammation in Patients With Mild and Severe Coronavirus Disease	https://clinicaltrials.gov/show/NCT04367168	NCT04367168	2021-04-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		control	placebo	no	NULL	NULL	NULL
1517	tri04659	CTRI/2020/06/025957	CTRI	A Clinical Study on Favipiravir and Umifenovir Compared to Favipiravir alone in Hospitalized Patients with Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44709	CTRI/2020/06/025957	2020-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Favipiravir;Umifenovir (Arbidol)	no
1517	tri04659	CTRI/2020/06/025957	CTRI	A Clinical Study on Favipiravir and Umifenovir Compared to Favipiravir alone in Hospitalized Patients with Moderate COVID-19.	http://www.ctri.nic.in/Clinicaltrials/pmaindet2.php?trialid=44709	CTRI/2020/06/025957	2020-08-01	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE		experimental	NULL	NULL	drug	Favipiravir	no
