,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
182532,34187829,['NCT04084990'],['NCT'],,Has Trial Pub Type,10.1136/bmjopen-2021-049120,34187829,,,Sleep Apnea and Fetal Growth Restriction (SAFER) study: protocol for a pragmatic randomised clinical trial of positive airway pressure as an antenatal therapy for fetal growth restriction in maternal obstructive sleep apnoea.,False,False,http://doi.org/10.1136/bmjopen-2021-049120
182534,34187832,['NCT04373889'],['NCT'],,,10.1136/bmjopen-2021-050824,34187832,cg2o5xqr,https://www.ncbi.nlm.nih.gov/pubmed/34187832/; https://doi.org/10.1136/bmjopen-2021-050824,Prevalence and incidence of anti-SARS-CoV-2 antibodies among healthcare workers in Belgian hospitals before vaccination: a prospective cohort study.,False,False,http://doi.org/10.1136/bmjopen-2021-050824
182536,34187844,['ISRCTN21447815'],['ISRCTN'],,,10.1136/gutjnl-2021-324588,34187844,ore85fjh,https://www.ncbi.nlm.nih.gov/pubmed/34187844/; https://doi.org/10.1136/gutjnl-2021-324588,Identification of the source events for aerosol generation during oesophago-gastro-duodenoscopy.,False,False,http://doi.org/10.1136/gutjnl-2021-324588
182559,34188082,"['NCT04467112', 'NCT04508556']",['NCT'],['ClinicalTrials.gov'],,10.1038/s41598-021-92665-3,34188082,fjkagpr7,https://doi.org/10.1038/s41598-021-92665-3; https://www.ncbi.nlm.nih.gov/pubmed/34188082/,The SARS-CoV-2 viral load in COVID-19 patients is lower on face mask filters than on nasopharyngeal swabs.,False,False,http://doi.org/10.1038/s41598-021-92665-3
182621,34188460,['NCT03702452'],['NCT'],,,10.2147/cia.s306255,34188460,xexjlp4o,https://www.ncbi.nlm.nih.gov/pubmed/34188460/; https://doi.org/10.2147/cia.s306255,Effectiveness of Rehabilitation Nursing versus Usual Therapist-Led Treatment in Patients with Acute Ischemic Stroke: A Randomized Non-Inferiority Trial,False,,http://doi.org/10.2147/cia.s306255
182622,34188465,['NCT04136418'],['NCT'],,,10.2147/copd.s309372,34188465,ly0iorgq,https://doi.org/10.2147/copd.s309372; https://www.ncbi.nlm.nih.gov/pubmed/34188465/,Validation of COPDPredict™: Unique Combination of Remote Monitoring and Exacerbation Prediction to Support Preventative Management of COPD Exacerbations,False,,http://doi.org/10.2147/copd.s309372
182649,34188622,['CTRI/2020/05/024985'],['CTRI'],,,10.4103/sja.sja_1062_20,34188622,a5hanrlm,https://www.ncbi.nlm.nih.gov/pubmed/34188622/; https://doi.org/10.4103/sja.sja_1062_20,Comparative evaluation of intubation performances using two different barrier devices used in the COVID-19 era: A manikin based pilot study.,False,False,http://doi.org/10.4103/sja.sja_1062_20
182661,34188694,['NCT03686696'],['NCT'],,,10.15420/icr.2021.10,34188694,ge8tdmh9,https://www.ncbi.nlm.nih.gov/pubmed/34188694/; https://doi.org/10.15420/icr.2021.10,Expert Opinion What an Interventionalist Needs to Know About MI with Non-obstructive Coronary Arteries,False,,http://doi.org/10.15420/icr.2021.10
182685,34188958,['RBR-5gjrzz'],['RBR'],,,10.1155/2021/8829332,34188958,9efvbwjk,https://www.ncbi.nlm.nih.gov/pubmed/34188958/; https://doi.org/10.1155/2021/8829332,Effects of a Multicomponent Exercise Program on Groups of Community-Dwelling Older Adults with Low Schooling: A Pilot Study,False,,http://doi.org/10.1155/2021/8829332
182723,34189140,,,,Has Trial Pub Type,10.1155/2021/8875643,34189140,t3vfy6jc,https://www.ncbi.nlm.nih.gov/pubmed/34189140/; https://doi.org/10.1155/2021/8875643,Knee Surgery during the COVID-19 Lockdown-Experiences of a Level-One Trauma Center in Germany.,False,False,http://doi.org/10.1155/2021/8875643
182762,34189331,['NCT04537962'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.heliyon.2021.e07346,34189331,pda6zkan,https://doi.org/10.1016/j.heliyon.2021.e07346; https://www.ncbi.nlm.nih.gov/pubmed/34189331/; https://api.elsevier.com/content/article/pii/S2405844021014493; https://www.sciencedirect.com/science/article/pii/S2405844021014493,Salivary SARS-CoV-2 load reduction with mouthwash use: A randomized pilot clinical trial.,False,False,http://doi.org/10.1016/j.heliyon.2021.e07346
182767,34189337,['DRKS00022428'],"['drks', 'DRKS']",['German Clinical Trials Register'],,10.1016/j.conctc.2021.100794,34189337,muqevy23,https://www.ncbi.nlm.nih.gov/pubmed/34189337/; https://doi.org/10.1016/j.conctc.2021.100794,Contemporary Clinical Trials Communications Identification of biomarkers specific to five different nicotine product user groups: Study protocol of a controlled clinical trial,False,,http://doi.org/10.1016/j.conctc.2021.100794
182768,34189338,['NCT02911935'],['NCT'],['Clinicaltrials.gov'],,10.1016/j.conctc.2021.100798,34189338,au8h2tnw,https://www.ncbi.nlm.nih.gov/pubmed/34189338/; https://doi.org/10.1016/j.conctc.2021.100798,"The azithromycin to prevent wheezing following severe RSV bronchiolitis-II clinical trial: Rationale, study design, methods, and characteristics of study population",False,,http://doi.org/10.1016/j.conctc.2021.100798
182769,34189339,['NCT03935282'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.conctc.2021.100808,34189339,ojwe2co8,https://www.ncbi.nlm.nih.gov/pubmed/34189339/; https://doi.org/10.1016/j.conctc.2021.100808,Addressing cancer survivors' cardiovascular health using the automated heart health assessment (AH-HA) EHR tool: Initial protocol and modifications to address COVID-19 challenges.,False,False,http://doi.org/10.1016/j.conctc.2021.100808
182787,34189446,['NCT04381884'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.eclinm.2021.100959,34189446,xcnlla8z,https://www.sciencedirect.com/science/article/pii/S258953702100239X; https://www.ncbi.nlm.nih.gov/pubmed/34189446/; https://api.elsevier.com/content/article/pii/S258953702100239X; https://doi.org/10.1016/j.eclinm.2021.100959,Antiviral effect of high-dose ivermectin in adults with COVID-19: A proof-of-concept randomized trial.,False,False,http://doi.org/10.1016/j.eclinm.2021.100959
182788,34189447,['NCT04355936'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.eclinm.2021.100962,34189447,ohc2408x,https://api.elsevier.com/content/article/pii/S258953702100242X; https://www.ncbi.nlm.nih.gov/pubmed/34189447/; https://www.sciencedirect.com/science/article/pii/S258953702100242X; https://doi.org/10.1016/j.eclinm.2021.100962,Telmisartan for treatment of Covid-19 patients: An open multicenter randomized clinical trial.,False,False,http://doi.org/10.1016/j.eclinm.2021.100962
182837,34189703,['NCT03000686'],['NCT'],['ClinicalTrials.gov'],,10.1007/s41030-021-00164-7,34189703,xw2tyeqb,https://www.ncbi.nlm.nih.gov/pubmed/34189703/; https://doi.org/10.1007/s41030-021-00164-7,"Effects of Recombinant Human Angiotensin- Converting Enzyme 2 on Response to Acute Hypoxia and Exercise: A Randomised, Placebo-Controlled Study",False,,http://doi.org/10.1007/s41030-021-00164-7
182963,34190999,,,,Has Trial Pub Type,10.1001/jamanetworkopen.2021.15211,34190999,,,Effect of Targeted Messaging on Return to In-Person Visits During the COVID-19 Pandemic: A Randomized Clinical Trial.,False,False,http://doi.org/10.1001/jamanetworkopen.2021.15211
182975,34191092,"['NCT01335165', 'NCT00130000', 'NCT03439839', 'NCT04691570', 'NCT03347396', 'NCT04469645', 'NCT04085601', 'NCT03427060', 'NCT03226678', 'NCT04170023', 'NCT04269551', 'NCT00122330', 'NCT03347422']",['NCT'],['ClinicalTrials.gov'],,10.1007/s00281-021-00859-8,34191092,d55vfzke,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243056/,Halting targeted and collateral damage to red blood cells by the complement system,False,,http://doi.org/10.1007/s00281-021-00859-8
183086,34191921,"['NCT04321096', 'ChiCTR2000029768']","['chictr', 'ChiCTR', 'NCT']","['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1177/1934578X20945086,34191921,8cg56ong,https://doi.org/10.1177/1934578x20945086; https://www.ncbi.nlm.nih.gov/pubmed/34191921/,COVID-19 Pandemic: A Case for Phytomedicines.,False,False,http://doi.org/10.1177/1934578X20945086
183139,34191978,['2020-001736-95'],['EudraCT'],,,10.1080/19466315.2020.1811148,34191978,0djg0w6x,https://www.ncbi.nlm.nih.gov/pubmed/34191978/; https://doi.org/10.1080/19466315.2020.1811148,Assessing via Simulation the Operating Characteristics of the WHO Scale for COVID-19 Endpoints.,False,False,http://doi.org/10.1080/19466315.2020.1811148
183140,34191979,"['NCT02654587', 'NCT02517489', 'ISRCTN16912075', 'NCT02985541']","['ISRCTN', 'NCT']",,,10.1080/19466315.2020.1799857,34191979,gq64pruc,https://doi.org/10.1080/19466315.2020.1799857; https://www.ncbi.nlm.nih.gov/pubmed/34191979/,Clinical Trials Impacted by the COVID-19 Pandemic: Adaptive Designs to the Rescue?,False,False,http://doi.org/10.1080/19466315.2020.1799857
183141,34191980,['NCT02517489'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1080/19466315.2020.1800509,34191980,m8fj2qi7,https://doi.org/10.1080/19466315.2020.1800509; https://www.ncbi.nlm.nih.gov/pubmed/34191980/,Embedding a COVID-19 group sequential clinical trial within an ongoing trial: lessons from an unusual experience.,False,False,http://doi.org/10.1080/19466315.2020.1800509
183142,34191981,"['ISRCTN50189673', 'ISRCTN83971151', '2020-001860-27', 'ISRCTN16912075', 'NCT02517489']","['EudraCT', 'ISRCTN', 'NCT']",,,10.1080/19466315.2020.1790415,34191981,kjxbksro,https://www.ncbi.nlm.nih.gov/pubmed/34191981/; https://doi.org/10.1080/19466315.2020.1790415,Efficient Adaptive Designs for Clinical Trials of Interventions for COVID-19.,False,False,http://doi.org/10.1080/19466315.2020.1790415
183251,34192119,"['NCT04415151', 'NCT04332042', 'NCT04390061']",['NCT'],,,10.1159/000514364,34192119,wqr00fi3,https://www.ncbi.nlm.nih.gov/pubmed/34192119/; https://doi.org/10.1159/000514364,Can Tofacitinib Offer Protection against COVID-19 Infection?,False,False,http://doi.org/10.1159/000514364
183285,34192154,['NCT04446338'],['NCT'],,,10.1136/bmjophth-2020-000688,34192154,310w034q,https://doi.org/10.1136/bmjophth-2020-000688; https://www.ncbi.nlm.nih.gov/pubmed/34192154/,Testing for SARS-CoV-2 seroprevalence: experiences of a tertiary eye centre.,False,False,http://doi.org/10.1136/bmjophth-2020-000688
183327,34192197,['DRKS00022455'],['DRKS'],,,10.1136/bmjpo-2021-001036,34192197,o6du89fg,https://doi.org/10.1136/bmjpo-2021-001036; https://www.ncbi.nlm.nih.gov/pubmed/34192197/,SARS-CoV-2 transmissions in students and teachers: seroprevalence follow-up study in a German secondary school in November and December 2020.,False,False,http://doi.org/10.1136/bmjpo-2021-001036
183340,34192214,['NCT02695368'],['NCT'],,,10.1109/TRPMS.2020.3002658,34192214,xjk4jmgr,https://www.ncbi.nlm.nih.gov/pubmed/34192214/; https://doi.org/10.1109/trpms.2020.3002658,Gas Plasma Technology-An Asset to Healthcare During Viral Pandemics Such as the COVID-19 Crisis?,False,False,http://doi.org/10.1109/TRPMS.2020.3002658
183365,34192239,"['NCT04337047', 'NCT03556813']",['NCT'],['ClinicalTrials.gov'],,10.1136/gpsych-2020-100349,34192239,l65xtxcj,https://www.ncbi.nlm.nih.gov/pubmed/34192239/; https://doi.org/10.1136/gpsych-2020-100349,Psychological distress during the COVID-19 pandemic in France: a national assessment of at-risk populations.,False,False,http://doi.org/10.1136/gpsych-2020-100349
183372,34192246,['NCT04280705'],['NCT'],,,10.1136/bmjsit-2020-000046,34192246,vlmoa5dr,https://www.ncbi.nlm.nih.gov/pubmed/34192246/; https://doi.org/10.1136/bmjsit-2020-000046,COVID-19 has no effect on gravity.,False,False,http://doi.org/10.1136/bmjsit-2020-000046
183428,34192426,"['2020-004123-16', 'NCT04611802']","['EudraCT', 'NCT']",['ClinicalTrials.gov'],,10.1056/NEJMoa2107659,34192426,3ncm8iwb,https://doi.org/10.1056/nejmoa2107659; https://www.ncbi.nlm.nih.gov/pubmed/34192426/,Safety and Efficacy of NVX-CoV2373 Covid-19 Vaccine.,False,False,http://doi.org/10.1056/NEJMoa2107659
183475,34193050,"['NCT02525757', 'NCT02248805', 'NCT02464657', 'NCT02551432', 'NCT02027961', 'NCT02409355', 'NCT03287427', 'NCT01658878', 'NCT01633970', 'NCT02324257']",['NCT'],,,10.1186/s12575-021-00147-7,34193050,bgk6lyxt,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8245152/,Recent Advances on Immune Targeted Therapy of Colorectal Cancer Using bi-Specific Antibodies and Therapeutic Vaccines,False,,http://doi.org/10.1186/s12575-021-00147-7
183488,34193105,['NCT04760275'],['NCT'],['ClinicalTrials.gov'],,10.1186/s12888-021-03314-y,34193105,s38vx2jw,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243307/,A Sequential Multiple Assignment Randomized Trial (SMART) study of medication and CBT sequencing in the treatment of pediatric anxiety disorders,False,,http://doi.org/10.1186/s12888-021-03314-y
183489,34193110,['DRKS00016698'],"['drks', 'DRKS']",['German Clinical Trials Register'],,10.1186/s12887-021-02757-2,34193110,uang5z1o,https://www.ncbi.nlm.nih.gov/pubmed/34193110/; https://doi.org/10.1186/s12887-021-02757-2,"Comparison of a pediatric practice-based therapy and an interdisciplinary ambulatory treatment in social pediatric centers for migraine in children: a nation-wide randomized-controlled trial in Germany: ""moma -modules on migraine activity""",False,,http://doi.org/10.1186/s12887-021-02757-2
183506,34193224,['NCT02361398'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13054-021-03645-y,34193224,5oij5s17,https://doi.org/10.1186/s13054-021-03645-y; https://www.ncbi.nlm.nih.gov/pubmed/34193224/,Early individualized positive end-expiratory pressure guided by electrical impedance tomography in acute respiratory distress syndrome: a randomized controlled clinical trial Open Access,False,,http://doi.org/10.1186/s13054-021-03645-y
183536,34193433,"['NCT04129931', 'NCT04107701']",['NCT'],,,10.1136/bmjresp-2021-000915,34193433,ai3bxsp4,https://www.ncbi.nlm.nih.gov/pubmed/34193433/; https://doi.org/10.1136/bmjresp-2021-000915,"Air quality, Environment and Respiratory Outcomes in Bronchopulmonary Dysplasia, the AERO-BPD cohort study: design and adaptation during the SARS-CoV-2 pandemic.",False,False,http://doi.org/10.1136/bmjresp-2021-000915
183544,34193503,['NCT04530435'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",Has Trial Pub Type,10.1136/bmjopen-2021-050582,34193503,evfjege6,https://www.ncbi.nlm.nih.gov/pubmed/34193503/; https://doi.org/10.1136/bmjopen-2021-050582,PEP-CoV protocol: a PEP flute-self-care randomised controlled trial to prevent respiratory deterioration and hospitalisation in early COVID-19.,False,False,http://doi.org/10.1136/bmjopen-2021-050582
183546,34193506,['RBR-8z7v5w'],['RBR'],,,10.1136/bmjopen-2021-051706,34193506,0ajoeklw,https://www.ncbi.nlm.nih.gov/pubmed/34193506/; https://doi.org/10.1136/bmjopen-2021-051706,"Post-acute sequelae of SARS-CoV-2 infection (PASC): a protocol for a multidisciplinary prospective observational evaluation of a cohort of patients surviving hospitalisation in Sao Paulo, Brazil.",False,False,http://doi.org/10.1136/bmjopen-2021-051706
183580,34193980,['NCT04318366'],['NCT'],['ClinicalTrials.gov'],,10.1038/s41409-021-01278-x,34193980,1y6texix,https://doi.org/10.1038/s41409-021-01278-x; https://www.ncbi.nlm.nih.gov/pubmed/34193980/,COVID-19 in recipients of allogeneic stem cell transplantation: favorable outcome.,False,False,http://doi.org/10.1038/s41409-021-01278-x
183584,34194012,"['NCT04677972', 'NCT01335971', 'NCT01921426', 'NCT00782613', 'NCT02603081', 'NCT00491543']",['NCT'],,,10.1038/s41573-021-00233-1,34194012,6ewgcv0b,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243062/,Redox signalling Antioxidant defence Antioxidant enzymes Targeting oxidative stress in disease: promise and limitations of antioxidant therapy,False,,http://doi.org/10.1038/s41573-021-00233-1
183606,34194224,['NCT03020160'],['NCT'],,,10.2147/ppa.s316276,34194224,xkubu7xp,https://www.ncbi.nlm.nih.gov/pubmed/34194224/; https://doi.org/10.2147/ppa.s316276,Preferences and Health-Related Quality-of-Life Related to Disease and Treatment Features for Patients with Hemophilia A in a Canadian General Population Sample,False,,http://doi.org/10.2147/ppa.s316276
183610,34194240,['NCT04861298'],['NCT'],,Has Trial Pub Type,10.2147/IJGM.S318949,34194240,y3c478hf,https://www.ncbi.nlm.nih.gov/pubmed/34194240/; https://doi.org/10.2147/ijgm.s318949,"Potential Clinical Benefits of Quercetin in the Early Stage of COVID-19: Results of a Second, Pilot, Randomized, Controlled and Open-Label Clinical Trial.",False,False,http://doi.org/10.2147/IJGM.S318949
183633,34194396,"['NCT03271892', 'NCT04624477']",['NCT'],['Clinicaltrials.gov'],,10.3389/fendo.2021.686996,34194396,n39tpvus,https://doi.org/10.3389/fendo.2021.686996; https://www.ncbi.nlm.nih.gov/pubmed/34194396/,A Protocol for a Pan-Canadian Prospective Observational Study on Active Surveillance or Surgery for Very Low Risk Papillary Thyroid Cancer,False,,http://doi.org/10.3389/fendo.2021.686996
183696,34195099,['NCT03748199'],['NCT'],['ClinicalTrials.gov'],,10.3389/fcimb.2021.668632,34195099,bbtwf76k,https://www.ncbi.nlm.nih.gov/pubmed/34195099/; https://doi.org/10.3389/fcimb.2021.668632,Antimicrobial Peptides: A New Hope in Biomedical and Pharmaceutical Fields,False,,http://doi.org/10.3389/fcimb.2021.668632
183727,34195214,"['NCT04341038', '2020-001445-39']","['EudraCT', 'NCT']",,,10.3389/fmed.2021.691712,34195214,d7lb1z2w,https://www.ncbi.nlm.nih.gov/pubmed/34195214/; https://doi.org/10.3389/fmed.2021.691712,Methylprednisolone Pulses Plus Tacrolimus in Addition to Standard of Care vs. Standard of Care Alone in Patients With Severe COVID-19. A Randomized Controlled Trial.,False,False,http://doi.org/10.3389/fmed.2021.691712
183757,34195471,['NCT03980132'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1016/j.conctc.2021.100806,34195471,r7of6xo1,https://doi.org/10.1016/j.conctc.2021.100806; https://www.ncbi.nlm.nih.gov/pubmed/34195471/,Contemporary Clinical Trials Communications Efficacy and safety of preoperative preparation with Lugol's iodine solution in euthyroid patients with Graves' disease (LIGRADIS Trial): Study protocol for a multicenter randomized trial,False,,http://doi.org/10.1016/j.conctc.2021.100806
183768,34195577,['NCT04311177'],['NCT'],['clinicaltrials.gov'],,10.1016/j.eclinm.2021.100957,34195577,z7lxow2v,https://doi.org/10.1016/j.eclinm.2021.100957; https://api.elsevier.com/content/article/pii/S2589537021002376; https://www.sciencedirect.com/science/article/pii/S2589537021002376; https://www.ncbi.nlm.nih.gov/pubmed/34195577/,A multi-center phase II randomized clinical trial of losartan on symptomatic outpatients with COVID-19.,False,False,http://doi.org/10.1016/j.eclinm.2021.100957
183773,34195685,"['NCT00557245', 'NCT00194519']",['NCT'],['ClinicalTrials.gov'],,10.1016/j.xcrm.2021.100322,34195685,3l8a6i16,https://www.ncbi.nlm.nih.gov/pubmed/34195685/; https://doi.org/10.1016/j.xcrm.2021.100322,CD101 genetic variants modify regulatory and conventional T cell phenotypes and functions,False,,http://doi.org/10.1016/j.xcrm.2021.100322
183873,34196924,['NCT03613805'],['NCT'],['ClinicalTrials.gov'],,10.1007/s40618-021-01624-2,34196924,3to96uks,https://www.ncbi.nlm.nih.gov/pubmed/34196924/; https://doi.org/10.1007/s40618-021-01624-2,"Implantable and transcutaneous continuous glucose monitoring system: a randomized cross over trial comparing accuracy, efficacy and acceptance",False,,http://doi.org/10.1007/s40618-021-01624-2
183875,34196942,['ISRCTN88148532'],['ISRCTN'],,,10.1007/s41999-021-00532-1,34196942,e4tjf1f2,https://doi.org/10.1007/s41999-021-00532-1; https://www.ncbi.nlm.nih.gov/pubmed/34196942/,Communication during the COVID-19 pandemic: evaluation study on self-perceived competences and views of health care professionals.,False,False,http://doi.org/10.1007/s41999-021-00532-1
183881,34197184,['NCT04604249'],['NCT'],,,10.1089/ham.2021.0020,34197184,,,High-Altitude Environment and COVID-19: SARS-CoV-2 Seropositivity in the Highest City in the World.,False,False,http://doi.org/10.1089/ham.2021.0020
183941,34197735,"['NCT04331808', 'NCT04333914']",['NCT'],,,10.1016/j.ccell.2021.06.010,34197735,rqtjbg8d,https://www.sciencedirect.com/science/article/pii/S1535610821003329; https://doi.org/10.1016/j.ccell.2021.06.010; https://api.elsevier.com/content/article/pii/S1535610821003329; https://www.ncbi.nlm.nih.gov/pubmed/34197735/,Sustained cancer clinical trial activity in a French hospital during the first wave of the COVID-19 pandemic.,False,False,http://doi.org/10.1016/j.ccell.2021.06.010
183942,34197764,['NCT04551547'],['NCT'],['ClinicalTrials.gov'],,10.1016/S1473-3099(21)00319-4,34197764,rda2kmv1,https://www.sciencedirect.com/science/article/pii/S1473309921003194; https://doi.org/10.1016/s1473-3099(21)00319-4; https://www.ncbi.nlm.nih.gov/pubmed/34197764/; https://api.elsevier.com/content/article/pii/S1473309921003194,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine (CoronaVac) in healthy children and adolescents: a double-blind, randomised, controlled, phase 1/2 clinical trial.",False,False,http://doi.org/10.1016/S1473-3099(21)00319-4
184004,34198612,"['NCT04601051', 'NCT04560790', 'NCT03872479']",['NCT'],['clinicaltrials.gov'],,10.3390/biology10060530,34198612,8qo5tk7w,https://www.ncbi.nlm.nih.gov/pubmed/34198612/; https://doi.org/10.3390/biology10060530,biology Exploiting DNA Endonucleases to Advance Mechanisms of DNA Repair,False,,http://doi.org/10.3390/biology10060530
184044,34198933,"['NCT04535167', 'NCT03830684']",['NCT'],,,10.3390/ph14060541,34198933,4fifrt7s,https://doi.org/10.3390/ph14060541; https://www.ncbi.nlm.nih.gov/pubmed/34198933/,Scaffold Hopping of α-Rubromycin Enables Direct Access to FDA-Approved Cromoglicic Acid as a SARS-CoV-2 M Inhibitor.,False,False,http://doi.org/10.3390/ph14060541
184058,34199142,"['NCT03888716', 'NCT03432871', 'NCT00168519', 'ISRCTN 12895613', 'NCT03862846', 'NCT00004314', 'NCT03973203', 'NCT03728777', 'NCT02255422', 'ISRCTN12895613', 'NCT02255435', 'NCT) 01629459', 'NCT02398201']","['isrctn', 'ISRCTN', 'NCT']",['clinicaltrials.gov'],,10.3390/ijms22136913,34199142,gm68ov9r,https://www.ncbi.nlm.nih.gov/pubmed/34199142/; https://doi.org/10.3390/ijms22136913,Molecular Sciences PGC1s and Beyond: Disentangling the Complex Regulation of Mitochondrial and Cellular Metabolism,False,,http://doi.org/10.3390/ijms22136913
184083,34199330,"['NCT04388982', 'NCT04544215', 'NCT04276987']",['NCT'],['clinicaltrials.gov'],,10.3390/biom11060878,34199330,zg5tiegm,https://www.ncbi.nlm.nih.gov/pubmed/34199330/; https://doi.org/10.3390/biom11060878,"Adipose-Derived Stem Cells Secretome and Its Potential Application in ""Stem Cell-Free Therapy""",False,,http://doi.org/10.3390/biom11060878
184085,34199356,"['NCT02530047', 'NCT01977131', 'NCT02448641', 'NCT02416492', 'NCT04524962']","['EudraCT', 'NCT']",['ClinicalTrials.gov'],,10.3390/pharmaceutics13060823,34199356,4jh1bk2a,https://doi.org/10.3390/pharmaceutics13060823; https://www.ncbi.nlm.nih.gov/pubmed/34199356/,pharmaceutics Considerations in the Design of Non-Clinical Development Programmes to Support Non-Viral Genetically Modified Mesenchymal Stromal Cell Therapies,False,,http://doi.org/10.3390/pharmaceutics13060823
184094,34199421,['UMIN000022959'],"['UMIN', 'umin']",,,10.3390/jcm10112465,34199421,a5ihn43v,https://doi.org/10.3390/jcm10112465; https://www.ncbi.nlm.nih.gov/pubmed/34199421/,Clinical Medicine Zinc Administration and Improved Serum Markers of Hepatic Fibrosis in Patients with Autoimmune Hepatitis,False,,http://doi.org/10.3390/jcm10112465
184103,34199545,['ISRCTN35739639'],['ISRCTN'],,,10.3390/foods10061268,34199545,io8ikej1,https://www.ncbi.nlm.nih.gov/pubmed/34199545/; https://doi.org/10.3390/foods10061268,Mediterranean Diet and White Blood Cell Count-A Randomized Controlled Trial,False,,http://doi.org/10.3390/foods10061268
184104,34199550,['NCT04379622'],['NCT'],['clinicaltrials.gov'],,10.3390/ijerph18115968,34199550,5wio6qcu,https://www.ncbi.nlm.nih.gov/pubmed/34199550/; https://doi.org/10.3390/ijerph18115968,"Nutritional, Cardiovascular Health and Lifestyle Status of 'Health Conscious' Adult Vegans and Non-Vegans from Slovenia: A Cross-Sectional Self-Reported Survey.",False,False,http://doi.org/10.3390/ijerph18115968
184108,34199572,['NCT04366765'],['NCT'],['ClinicalTrials.gov'],,10.3390/jcm10112472,34199572,r04024wd,https://www.ncbi.nlm.nih.gov/pubmed/34199572/; https://doi.org/10.3390/jcm10112472,Association of Frailty with Adverse Outcomes in Patients with Suspected COVID-19 Infection.,False,False,http://doi.org/10.3390/jcm10112472
184114,34199647,"['NCT00122694', 'NCT02530242', 'NCT02425579', 'NCT03616002', 'NCT03067701', 'NCT04610554']",['NCT'],['ClinicalTrials.gov'],,10.3390/ijms22116029,34199647,alxb3ptk,https://www.ncbi.nlm.nih.gov/pubmed/34199647/; https://doi.org/10.3390/ijms22116029,Molecular Sciences Carbon Monoxide and Nitric Oxide as Examples of the Youngest Class of Transmitters,False,,http://doi.org/10.3390/ijms22116029
184121,34199734,['NCT04381936'],['NCT'],,,10.3390/pathogens10060698,34199734,ah31cwzz,https://www.ncbi.nlm.nih.gov/pubmed/34199734/; https://doi.org/10.3390/pathogens10060698,Short-Term Efficacy and Safety of Oral and Nasal Corticosteroids in COVID-19 Patients with Olfactory Dysfunction: A European Multicenter Study.,False,False,http://doi.org/10.3390/pathogens10060698
184139,34199889,"['NCT04803708', 'NCT02116010', 'NCT04636554', 'NCT03395743', 'NCT04684641', 'NCT03140085', 'NCT01818206', 'NCT04323475', 'NCT04596319', 'NCT04815798']",['NCT'],,,10.3390/antibiotics10060672,34199889,a10f8f83,https://doi.org/10.3390/antibiotics10060672; https://www.ncbi.nlm.nih.gov/pubmed/34199889/,antibiotics Advances in Bacteriophage Therapy against Relevant MultiDrug-Resistant Pathogens,False,,http://doi.org/10.3390/antibiotics10060672
184147,34199934,['DRKS00020956'],['DRKS'],['German Clinical Trials Register'],,10.3390/ijerph18116074,34199934,x3jqln78,https://www.ncbi.nlm.nih.gov/pubmed/34199934/; https://doi.org/10.3390/ijerph18116074,Impact Model-Based Physical-Activity Promotion at the Workplace: Study Protocol for a Mixed-Methods Study in Germany (KomRueBer Study),False,,http://doi.org/10.3390/ijerph18116074
184326,34201214,['NCT04275245'],['NCT'],,,10.3390/cells10061434,34201214,eepu4gib,https://www.ncbi.nlm.nih.gov/pubmed/34201214/; https://doi.org/10.3390/cells10061434,SARS-CoV-2 Entry: At the Crossroads of CD147 and ACE2.,False,False,http://doi.org/10.3390/cells10061434
184343,34201370,['UMIN 000040281'],['UMIN'],,,10.3390/nu13061976,34201370,fd7scs5k,https://www.ncbi.nlm.nih.gov/pubmed/34201370/; https://doi.org/10.3390/nu13061976,Subchronic Tolerance Trials of Graded Oral Supplementation with Phenylalanine or Serine in Healthy Adults,False,,http://doi.org/10.3390/nu13061976
184362,34201646,"['NCT01444872', 'NCT04924660', 'NCT01187836', 'NCT04419610']",['NCT'],,,10.3390/ijms22136738,34201646,t7xpi4jr,https://www.ncbi.nlm.nih.gov/pubmed/34201646/; https://doi.org/10.3390/ijms22136738,Molecular Sciences Targeting the Angiotensin II Type 1 Receptor in Cerebrovascular Diseases: Biased Signaling Raises New Hopes,False,,http://doi.org/10.3390/ijms22136738
184437,34202578,,,,Has Trial Pub Type,10.3390/nu13072170,34202578,,,Effects of a 2-Week 5000 IU versus 1000 IU Vitamin D3 Supplementation on Recovery of Symptoms in Patients with Mild to Moderate Covid-19: A Randomized Clinical Trial.,False,False,http://doi.org/10.3390/nu13072170
