,id,id_hits,prefix_hits,reg_name_hits,pub_types,doi,pm_id,cord_id,url,title,review_in_title,review_type,doi_link
95790,33282690,['NCT04321096'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.ajur.2020.11.004,33282690,py3zgcoe,https://api.elsevier.com/content/article/pii/S2214388220300837; https://doi.org/10.1016/j.ajur.2020.11.004; https://www.ncbi.nlm.nih.gov/pubmed/33282690/; https://www.sciencedirect.com/science/article/pii/S2214388220300837?v=s5,SARS-CoV-2 effects in the genitourinary system and prospects of sex hormone therapy.,False,False,http://doi.org/10.1016/j.ajur.2020.11.004
95805,33282819,"['NCT02875119', 'NCT04032717']",['NCT'],,,10.3389/fpubh.2020.599757,33282819,4djzd4a0,https://www.ncbi.nlm.nih.gov/pubmed/33282819/; https://doi.org/10.3389/fpubh.2020.599757,The Need for Ocular Protection for Health Care Workers During SARS-CoV-2 Outbreak and a Hypothesis for a Potential Personal Protective Equipment.,False,False,http://doi.org/10.3389/fpubh.2020.599757
95823,33283036,['ISRCTN83971151'],['ISRCTN'],,,10.1002/trc2.12092,33283036,op23kc4i,https://www.ncbi.nlm.nih.gov/pubmed/33283036/; https://doi.org/10.1002/trc2.12092,The impact of SARS-CoV-2 in dementia across Latin America: A call for an urgent regional plan and coordinated response.,False,False,http://doi.org/10.1002/trc2.12092
95834,33283062,['NCT04268537'],['NCT'],,,10.1016/j.heliyon.2020.e05635,33283062,cdkj8gc3,https://doi.org/10.1016/j.heliyon.2020.e05635; https://www.sciencedirect.com/science/article/pii/S2405844020324786?v=s5; https://api.elsevier.com/content/article/pii/S2405844020324786; https://www.ncbi.nlm.nih.gov/pubmed/33283062/,Proteins from SARS-CoV-2 reduce T cell proliferation: A mirror image of sepsis.,False,False,http://doi.org/10.1016/j.heliyon.2020.e05635
95965,33284679,"['NCT04452318', 'NCT04357028', 'NCT04390503', 'NCT04328961', 'NCT04435314']",['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.7326/M20-6519,33284679,ihhy6u44,https://doi.org/10.7326/m20-6519; https://www.ncbi.nlm.nih.gov/pubmed/33284679/,Hydroxychloroquine as Postexposure Prophylaxis to Prevent Severe Acute Respiratory Syndrome Coronavirus 2 Infection : A Randomized Trial.,False,False,http://doi.org/10.7326/M20-6519
95967,33284683,['NCT04602520'],['NCT'],['ClinicalTrials.gov'],,10.7326/M20-6943,33284683,4pid0dx4,https://doi.org/10.7326/m20-6943; https://www.ncbi.nlm.nih.gov/pubmed/33284683/,Clinician Perspectives on Caring for Dying Patients During the Pandemic : A Mixed-Methods Study.,False,False,http://doi.org/10.7326/M20-6943
95973,33284780,['NCT04425499'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.2196/21273,33284780,uloxchc8,https://www.ncbi.nlm.nih.gov/pubmed/33284780/; https://doi.org/10.2196/21273,An Educational Network for Surgical Education Supported by Gamification Elements: Protocol for a Randomized Controlled Trial.,False,False,http://doi.org/10.2196/21273
96018,33285283,['NCT04474340'],['NCT'],['Clinicaltrials.gov'],,10.1016/j.ijid.2020.11.198,33285283,oghziwn8,https://www.ncbi.nlm.nih.gov/pubmed/33285283/; https://api.elsevier.com/content/article/pii/S1201971220325133; https://www.sciencedirect.com/science/article/pii/S1201971220325133?v=s5; https://doi.org/10.1016/j.ijid.2020.11.198,COVID-19 Convalescent Plasma Treatment of Moderate and Severe Cases of SARS-CoV-2 Infection: A Multicenter Interventional Study.,False,False,http://doi.org/10.1016/j.ijid.2020.11.198
96121,33287418,['DRKS00000494'],['DRKS'],['German Clinical Trials Register'],,10.3390/ijerph17239029,33287418,ku9ery6w,https://doi.org/10.3390/ijerph17239029; https://www.ncbi.nlm.nih.gov/pubmed/33287418/,"Intervention Effects of the Health Promotion Programme ""Join the Healthy Boat"" on Objectively Assessed Sedentary Time in Primary School Children in Germany",False,,http://doi.org/10.3390/ijerph17239029
96144,33287790,['NCT04558476'],['NCT'],"['clinicaltrials.gov', 'Clinicaltrials.gov']",Has Trial Pub Type,10.1186/s12890-020-01361-x,33287790,tcf2xamd,https://doi.org/10.1186/s12890-020-01361-x; https://www.ncbi.nlm.nih.gov/pubmed/33287790/,A multicenter randomized trial to assess the efficacy of CONvalescent plasma therapy in patients with Invasive COVID-19 and acute respiratory failure treated with mechanical ventilation: the CONFIDENT trial protocol.,False,False,http://doi.org/10.1186/s12890-020-01361-x
96157,33287877,['NCT 04357730'],['NCT'],['ClinicalTrials.gov'],,10.1186/s13054-020-03401-8,33287877,g953jd30,https://doi.org/10.1186/s13054-020-03401-8; https://www.ncbi.nlm.nih.gov/pubmed/33287877/,Thromboembolic complications in critically ill COVID-19 patients are associated with impaired fibrinolysis.,False,False,http://doi.org/10.1186/s13054-020-03401-8
96166,33288200,"['NCT04484025', 'NCT04483973']",['NCT'],,,10.1016/j.bbrc.2020.10.091,33288200,z2l1q67t,https://doi.org/10.1016/j.bbrc.2020.10.091; https://api.elsevier.com/content/article/pii/S0006291X20320180; https://www.ncbi.nlm.nih.gov/pubmed/33288200/; https://www.sciencedirect.com/science/article/pii/S0006291X20320180?v=s5,The main protease and RNA-dependent RNA polymerase are two prime targets for SARS-CoV-2.,False,False,http://doi.org/10.1016/j.bbrc.2020.10.091
96174,33288313,['NCT04409873'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.mehy.2020.110436,33288313,in6n7srj,https://api.elsevier.com/content/article/pii/S0306987720333272; https://www.ncbi.nlm.nih.gov/pubmed/33288313/; https://www.sciencedirect.com/science/article/pii/S0306987720333272?v=s5; https://doi.org/10.1016/j.mehy.2020.110436,Can preprocedural mouthrinses reduce SARS-CoV-2 load in dental aerosols?,False,False,http://doi.org/10.1016/j.mehy.2020.110436
96192,33288475,['2020-001391-15'],['EudraCT'],,,10.1016/j.jcf.2020.11.012,33288475,aypcf6u7,https://api.elsevier.com/content/article/pii/S1569199320309152; https://doi.org/10.1016/j.jcf.2020.11.012; https://www.ncbi.nlm.nih.gov/pubmed/33288475/; https://www.sciencedirect.com/science/article/pii/S1569199320309152?v=s5,Alpha-1 antitrypsin for cystic fibrosis complicated by severe cytokinemic COVID-19.,False,False,http://doi.org/10.1016/j.jcf.2020.11.012
96238,33289002,"['NCT04344600', 'NCT04388709', 'NCT04354259', 'NCT04343976', 'NCT04331899']",['NCT'],,,10.1016/j.heliyon.2020.e05646,33289002,c179rdvr,https://www.ncbi.nlm.nih.gov/pubmed/33289002/; https://www.sciencedirect.com/science/article/pii/S2405844020324890; https://doi.org/10.1016/j.heliyon.2020.e05646; https://api.elsevier.com/content/article/pii/S2405844020324890,Enhancement of the IFN-β-induced host signature informs repurposed drugs for COVID-19.,False,False,http://doi.org/10.1016/j.heliyon.2020.e05646
96327,33289973,['NCT04304053'],['NCT'],['ClinicalTrials.gov'],,10.1056/NEJMoa2021801,33289973,lrgmyfjs,https://doi.org/10.1056/nejmoa2021801; https://www.ncbi.nlm.nih.gov/pubmed/33289973/,A Cluster-Randomized Trial of Hydroxychloroquine for Prevention of Covid-19.,False,False,http://doi.org/10.1056/NEJMoa2021801
96342,33290245,['NCT04476667'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.2196/24913,33290245,xzoajelf,https://doi.org/10.2196/24913; https://www.ncbi.nlm.nih.gov/pubmed/33290245/,Using the Online Psychotherapy Tool to Address Mental Health Problems in the Context of the COVID-19 Pandemic: Protocol for an Electronically Delivered Cognitive Behavioral Therapy Program.,False,False,http://doi.org/10.2196/24913
96413,33291229,['NCT02610101'],['NCT'],['ClinicalTrials.gov'],,10.3390/nu12123749,33291229,db4k9ic2,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7762109/,The Specific Carbohydrate Diet and Diet Modification as Induction Therapy for Pediatric Crohn's Disease: A Randomized Diet Controlled Trial,False,,http://doi.org/10.3390/nu12123749
96436,33291455,"['NCT04379271', 'NCT03341962', 'NCT03846219', 'NCT03722576']",['NCT'],,,10.3390/v12121394,33291455,huh5fkym,https://doi.org/10.3390/v12121394; https://www.ncbi.nlm.nih.gov/pubmed/33291455/,"IMU-838, a Developmental DHODH Inhibitor in Phase II for Autoimmune Disease, Shows Anti-SARS-CoV-2 and Broad-Spectrum Antiviral Efficacy In Vitro.",False,False,http://doi.org/10.3390/v12121394
96447,33291603,['NCT03890614'],['NCT'],,,10.3390/cancers12123636,33291603,ng83vhd8,https://www.ncbi.nlm.nih.gov/pubmed/33291603/; https://doi.org/10.3390/cancers12123636,Patient-Derived Tumor Organoids for Drug Repositioning in Cancer Care: A Promising Approach in the Era of Tailored Treatment,False,,http://doi.org/10.3390/cancers12123636
96466,33291723,"['NCT04437875', 'NCT04336410']",['NCT'],['clinicaltrials.gov'],,10.3390/vaccines8040737,33291723,pqehrpno,https://www.ncbi.nlm.nih.gov/pubmed/33291723/; https://doi.org/10.3390/vaccines8040737,DNA Vaccine Development at Pre-and Post-Operation Warp Speed,False,,http://doi.org/10.3390/vaccines8040737
96505,33292350,['RPCEC00000311'],"['rpcec', 'RPCEC']",,,10.1186/s12979-020-00207-8,33292350,h9mhjc57,https://doi.org/10.1186/s12979-020-00207-8; https://www.ncbi.nlm.nih.gov/pubmed/33292350/,An anti-CD6 monoclonal antibody (itolizumab) reduces circulating IL-6 in severe COVID-19 elderly patients.,False,False,http://doi.org/10.1186/s12979-020-00207-8
96509,33292365,"['NCT04317092', '2020-001110-38']","['EudraCT', 'NCT']",,,10.1186/s13027-020-00330-7,33292365,1qaqi6bo,https://www.ncbi.nlm.nih.gov/pubmed/33292365/; https://doi.org/10.1186/s13027-020-00330-7,"The clinical and translational research activities at the INT - IRCCS ""Fondazione Pascale"" cancer center (Naples, Italy) during the COVID-19 pandemic.",False,False,http://doi.org/10.1186/s13027-020-00330-7
96530,33292682,['ISRCTN35296862'],['ISRCTN'],,,10.1186/s40814-020-00713-y,33292682,zm98tyxl,https://www.ncbi.nlm.nih.gov/pubmed/33292682/; https://doi.org/10.1186/s40814-020-00713-y,,False,,http://doi.org/10.1186/s40814-020-00713-y
96550,33292872,"['NCT04341415', 'NCT04368156', 'NCT01569503', 'NCT04382391']",['NCT'],['ClinicalTrials.gov'],,10.1186/s42234-020-00057-1,33292872,bcegq6ke,https://www.ncbi.nlm.nih.gov/pubmed/33292872/; https://doi.org/10.1186/s42234-020-00057-1,The role of nicotinic receptors in SARS-CoV-2 receptor ACE2 expression in intestinal epithelia.,False,False,http://doi.org/10.1186/s42234-020-00057-1
96558,33292930,['NCT04470427'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.jnma.2020.10.003,33292930,dg3iw1hf,https://doi.org/10.1016/j.jnma.2020.10.003; https://api.elsevier.com/content/article/pii/S0027968420303643; https://www.ncbi.nlm.nih.gov/pubmed/33292930/; https://www.sciencedirect.com/science/article/pii/S0027968420303643,Ensuring Safety of Operation Warp Speed Vaccines for COVID-19.,False,False,http://doi.org/10.1016/j.jnma.2020.10.003
96580,33293279,"['NCT04312009', 'NCT04328012']",['NCT'],['ClinicalTrials.gov'],,10.1136/thoraxjnl-2020-215768,33293279,f596cz4e,https://doi.org/10.1136/thoraxjnl-2020-215768; https://www.ncbi.nlm.nih.gov/pubmed/33293279/,SARS-CoV-2 infection and adverse outcomes in users of ACE inhibitors and angiotensin-receptor blockers: a nationwide case-control and cohort analysis.,False,False,http://doi.org/10.1136/thoraxjnl-2020-215768
96584,33293316,['NCT04510623'],['NCT'],,Has Trial Pub Type,10.1136/bmjopen-2020-040768,33293316,o3dh30dy,https://www.ncbi.nlm.nih.gov/pubmed/33293316/; https://doi.org/10.1136/bmjopen-2020-040768,"Study protocol for a multicentre, prospective cohort study of the association of angiotensin II type 1 receptor blockers on outcomes of coronavirus infection.",False,False,http://doi.org/10.1136/bmjopen-2020-040768
96736,33294745,"['ntr, 2019']",,,,10.1016/j.idm.2020.11.003,33294745,fmxaxfu3,https://doi.org/10.1016/j.idm.2020.11.003; https://www.ncbi.nlm.nih.gov/pubmed/33294745/,"Widespread testing, case isolation and contact tracing may allow safe school reopening with continued moderate physical distancing: A modeling analysis of King County, WA data.",False,False,http://doi.org/10.1016/j.idm.2020.11.003
96748,33294858,['NCT02112838'],['NCT'],['ClinicalTrials.gov'],,10.1016/j.xcrm.2020.100137,33294858,4qtquayo,https://doi.org/10.1016/j.xcrm.2020.100137; https://www.ncbi.nlm.nih.gov/pubmed/33294858/,A High-Content Screen for Mucin-1-Reducing Compounds Identifies Fostamatinib as a Candidate for Rapid Repurposing for Acute Lung Injury.,False,False,http://doi.org/10.1016/j.xcrm.2020.100137
96885,33296057,"['NCT04159831', 'ACTRN 12618000947202', 'ISRCTN98460319', 'ISRCTN18192121', 'ISRCTN84674413']","['ACTRN', 'ISRCTN', 'NCT']",,,10.1007/s41030-020-00140-7,33296057,37q90u42,https://www.ncbi.nlm.nih.gov/pubmed/33296057/; https://doi.org/10.1007/s41030-020-00140-7,Management of Pleural Infection,False,,http://doi.org/10.1007/s41030-020-00140-7
96894,33296169,"['NCT04575597', 'NCT04395456', 'NCT04362137', 'NCT04335136', 'NCT04328272', 'NCT04347915', 'NCT04324021', 'NCT04473053', 'NCT04605588']","['ctri', 'NCT', 'chictr']",['ClinicalTrials.gov'],,10.1021/acsinfecdis.0c00646,33296169,qhxb6j2c,https://www.ncbi.nlm.nih.gov/pubmed/33296169/; https://doi.org/10.1021/acsinfecdis.0c00646,Recent Insights into Emerging Coronavirus: SARS-CoV-2.,False,False,http://doi.org/10.1021/acsinfecdis.0c00646
96913,33296403,,,,Has Trial Pub Type,10.1371/journal.pone.0243410,33296403,j0j2peph,https://doi.org/10.1371/journal.pone.0243410; https://www.ncbi.nlm.nih.gov/pubmed/33296403/,Knowledge of prevention of COVID-19 among the general people in Bangladesh: A cross-sectional study in Rajshahi district.,False,False,http://doi.org/10.1371/journal.pone.0243410
96914,33296405,,,,Has Trial Pub Type,10.1371/journal.pone.0243262,33296405,yb7rw795,https://doi.org/10.1371/journal.pone.0243262; https://www.ncbi.nlm.nih.gov/pubmed/33296405/,COVID-19 mortality risk assessment: An international multi-center study.,False,False,http://doi.org/10.1371/journal.pone.0243262
96918,33296420,,,,Has Trial Pub Type,10.1371/journal.pone.0243526,33296420,p4rge5pj,https://doi.org/10.1371/journal.pone.0243526; https://www.ncbi.nlm.nih.gov/pubmed/33296420/,"Predictors of misconceptions, knowledge, attitudes, and practices of COVID-19 pandemic among a sample of Saudi population.",False,False,http://doi.org/10.1371/journal.pone.0243526
96921,33296437,,,,Has Trial Pub Type,10.1371/journal.pone.0243597,33296437,qsg1pgjs,https://www.ncbi.nlm.nih.gov/pubmed/33296437/; https://doi.org/10.1371/journal.pone.0243597,Transmissibility of COVID-19 depends on the viral load around onset in adult and symptomatic patients.,False,False,http://doi.org/10.1371/journal.pone.0243597
96959,33296868,['NCT04502108'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.2196/25051,33296868,,,"Physical Activity, Nutritional Habits, and Sleep Behavior Among Health Profession Students and Employees of a Swiss University During and After COVID-19 Confinement: Protocol for a Longitudinal Observational Study.",False,False,http://doi.org/10.2196/25051
96976,33297341,['NCT02431767'],['NCT'],['ClinicalTrials.gov'],,10.3390/vaccines8040741,33297341,2rash73i,https://doi.org/10.3390/vaccines8040741; https://www.ncbi.nlm.nih.gov/pubmed/33297341/,"Intramuscular and Intradermal Electroporation of HIV-1 PENNVAX-GP ® DNA Vaccine and IL-12 Is Safe, Tolerable, Acceptable in Healthy Adults",False,,http://doi.org/10.3390/vaccines8040741
97012,33297724,"['NCT04405570', 'NCT04405739']",['NCT'],['ClinicalTrials.gov'],,10.1177/2040206620976786,33297724,lo64mtdr,https://www.ncbi.nlm.nih.gov/pubmed/33297724/; https://doi.org/10.1177/2040206620976786,Targeting viral genome synthesis as broad-spectrum approach against RNA virus infections,False,,http://doi.org/10.1177/2040206620976786
97046,33298117,['NCT04369378'],['NCT'],['ClinicalTrials.gov'],Has Trial Pub Type,10.1186/s13063-020-04935-6,33298117,,,Effectiveness of using a meditation app in reducing anxiety and improving well-being during the COVID-19 pandemic: A structured summary of a study protocol for a randomized controlled trial.,False,False,http://doi.org/10.1186/s13063-020-04935-6
97051,33298149,['2020-001739-28'],,,Has Trial Pub Type,10.1186/s13063-020-04878-y,33298149,dzhwu4f4,https://doi.org/10.1186/s13063-020-04878-y; https://www.ncbi.nlm.nih.gov/pubmed/33298149/,"A randomized, open-label, adaptive, proof-of-concept clinical trial of modulation of host thromboinflammatory response in patients with COVID-19: the DAWn-Antico study.",False,False,http://doi.org/10.1186/s13063-020-04878-y
97067,33298296,['NCT03883126'],['NCT'],,,10.1016/j.jsat.2020.108150,33298296,aelpasay,https://www.sciencedirect.com/science/article/pii/S0740547220304074?v=s5; https://doi.org/10.1016/j.jsat.2020.108150; https://api.elsevier.com/content/article/pii/S0740547220304074; https://www.ncbi.nlm.nih.gov/pubmed/33298296/,Considerations for remote delivery of behavioral economic interventions for substance use disorder during COVID-19 and beyond.,False,False,http://doi.org/10.1016/j.jsat.2020.108150
97116,33298897,"['NCT04312009', 'NCT04311177']",['NCT'],['clinicaltrials.gov'],,10.1038/s41421-020-00221-6,33298897,foqky30o,https://doi.org/10.1038/s41421-020-00221-6; https://www.ncbi.nlm.nih.gov/pubmed/33298897/,Antihypertensive drugs are associated with reduced fatal outcomes and improved clinical characteristics in elderly COVID-19 patients.,False,False,http://doi.org/10.1038/s41421-020-00221-6
97122,33298977,['NCT04453852'],['NCT'],,,10.1038/s41541-020-00255-7,33298977,1m9ap3uw,https://doi.org/10.1038/s41541-020-00255-7; https://www.ncbi.nlm.nih.gov/pubmed/33298977/,Mucosal delivery of a multistage subunit vaccine promotes development of lung-resident memory T cells and affords interleukin-17-dependent protection against pulmonary tuberculosis,False,,http://doi.org/10.1038/s41541-020-00255-7
97135,33299088,"['NCT03829878', 'NCT03720392', 'NCT03408886', 'NCT03812705', 'NCT04188743', 'NCT03678493', 'NCT03359980', 'NCT04146337']",['NCT'],,,10.1038/s41385-020-00365-4,33299088,cfbbvbgi,https://doi.org/10.1038/s41385-020-00365-4; https://www.ncbi.nlm.nih.gov/pubmed/33299088/,Introduction to host microbiome symbiosis in health and disease,False,,http://doi.org/10.1038/s41385-020-00365-4
97295,33301246,['NCT04368728'],['NCT'],['ClinicalTrials.gov'],,10.1056/NEJMoa2034577,33301246,pb25lrnw,https://www.ncbi.nlm.nih.gov/pubmed/33301246/; https://doi.org/10.1056/nejmoa2034577,Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine.,False,False,http://doi.org/10.1056/NEJMoa2034577
97373,33301928,['NCT04315948'],['NCT'],,,10.1016/j.cmi.2020.11.035,33301928,fd7ovpgs,https://doi.org/10.1016/j.cmi.2020.11.035; https://www.ncbi.nlm.nih.gov/pubmed/33301928/; https://www.sciencedirect.com/science/article/pii/S1198743X2030731X?v=s5; https://api.elsevier.com/content/article/pii/S1198743X2030731X,Corticosteroids in patients hospitalised for COVID-19 pneumonia who require oxygen: observational comparative study using routine care data.,False,False,http://doi.org/10.1016/j.cmi.2020.11.035
97425,33302570,"['NCT04351490', 'NCT04386850', 'NCT04335084', 'NCT04334005', 'NCT04366908', 'NCT04363840']","['umin', 'NCT', 'UMIN']",['UMIN Clinical Trials Registry'],,10.3390/nu12123769,33302570,c457yipv,https://doi.org/10.3390/nu12123769; https://www.ncbi.nlm.nih.gov/pubmed/33302570/,"Intake of 25-Hydroxyvitamin D 3 May Reduce the Severity of Upper Respiratory Tract Infection: Post hoc Analysis of a Randomized, Double-Blind, Placebo-Controlled, Parallel Group Comparison Study",False,,http://doi.org/10.3390/nu12123769
97451,33302891,['NCT02546154'],['NCT'],['ClinicalTrials.gov'],,10.1186/s12882-020-02180-2,33302891,xhs2jykh,https://doi.org/10.1186/s12882-020-02180-2; https://www.ncbi.nlm.nih.gov/pubmed/33302891/,"NIMO-CKD-UK: a real-world, observational study of iron isomaltoside in patients with iron deficiency anaemia and chronic kidney disease",False,,http://doi.org/10.1186/s12882-020-02180-2
97455,33302926,['ACTRN12619000926134'],['ACTRN'],,,10.1186/s12891-020-03809-x,33302926,idw4b0ih,https://doi.org/10.1186/s12891-020-03809-x; https://www.ncbi.nlm.nih.gov/pubmed/33302926/,Foot orthoses for first metatarsophalangeal joint osteoarthritis: study protocol for the FORT randomised controlled trial,False,,http://doi.org/10.1186/s12891-020-03809-x
97462,33302976,"['NCT04362059', '2020-001886-35']","['EUDRACT', 'EudraCT', 'NCT']",['ClinicalTrials.gov'],Has Trial Pub Type,10.1186/s13063-020-04944-5,33302976,jja00sqq,https://www.ncbi.nlm.nih.gov/pubmed/33302976/; https://doi.org/10.1186/s13063-020-04944-5,Nebulised surfactant for the treatment of severe COVID-19 in adults (COV-Surf): A structured summary of a study protocol for a randomized controlled trial.,False,False,http://doi.org/10.1186/s13063-020-04944-5
97506,33303445,['NCT04364958'],['NCT'],['ClinicalTrials.gov'],,10.1136/bmjopen-2020-039956,33303445,j2ku16cx,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733176/,Effectiveness of a web-based decision aid for patients with generalised anxiety disorder: a protocol for a randomised controlled trial,False,,http://doi.org/10.1136/bmjopen-2020-039956
97508,33303449,['ISRCTN75201623'],['ISRCTN'],,,10.1136/bmjopen-2020-040378,33303449,eox5zdum,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733194/,Quality of life following a lower limb reconstructive procedure: a protocol for the development of a conceptual framework,False,,http://doi.org/10.1136/bmjopen-2020-040378
97514,33303470,"['NCT04366817', 'NCT04368208', 'NCT04348929']",['NCT'],['ClinicalTrials.gov'],,10.1136/bmjopen-2020-043057,33303470,kupvbe8c,https://www.ncbi.nlm.nih.gov/pubmed/33303470/; https://doi.org/10.1136/bmjopen-2020-043057,Birth experience during COVID-19 confinement (CONFINE): protocol for a multicentre prospective study.,False,False,http://doi.org/10.1136/bmjopen-2020-043057
97528,33303539,['NCT04416100'],['NCT'],['ClinicalTrials.gov'],,10.1183/13993003.03481-2020,33303539,7elp2kqi,https://www.ncbi.nlm.nih.gov/pubmed/33303539/; https://doi.org/10.1183/13993003.03481-2020,Cardiopulmonary recovery after COVID-19 - an observational prospective multi-center trial.,False,False,http://doi.org/10.1183/13993003.03481-2020
97529,33303540,['NCT04535154'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.1183/13993003.03448-2020,33303540,k4bo0rbe,https://www.ncbi.nlm.nih.gov/pubmed/33303540/; https://doi.org/10.1183/13993003.03448-2020,"Dyspnoea, lung function and CT findings three months after hospital admission for COVID-19.",False,False,http://doi.org/10.1183/13993003.03448-2020
97537,33303577,['NCT04268537'],['NCT'],['clinicaltrials.gov'],,10.1136/jitc-2020-001593,33303577,xr14q7c5,https://doi.org/10.1136/jitc-2020-001593; https://www.ncbi.nlm.nih.gov/pubmed/33303577/,Management of immune checkpoint therapy for patients with cancer in the face of COVID-19.,False,False,http://doi.org/10.1136/jitc-2020-001593
97553,33303843,"['NCT04381819', 'NCT04320615']",['NCT'],,Has Trial Pub Type,10.1038/s41598-020-78710-7,33303843,qze79dex,https://doi.org/10.1038/s41598-020-78710-7; https://www.ncbi.nlm.nih.gov/pubmed/33303843/,Increased interleukin-6 and macrophage chemoattractant protein-1 are associated with respiratory failure in COVID-19.,False,False,http://doi.org/10.1038/s41598-020-78710-7
97555,33303885,,,,Has Trial Pub Type,10.1038/s41598-020-78575-w,33303885,fc4mrv1g,https://www.ncbi.nlm.nih.gov/pubmed/33303885/; https://doi.org/10.1038/s41598-020-78575-w,Death by SARS-CoV 2: a Romanian COVID-19 multi-centre comorbidity study.,False,False,http://doi.org/10.1038/s41598-020-78575-w
97594,33304267,['NCT03486704'],['NCT'],"['ClinicalTrials.gov', 'clinicaltrials.gov']",,10.3389/fnagi.2020.585988,33304267,zunu3coq,https://doi.org/10.3389/fnagi.2020.585988; https://www.ncbi.nlm.nih.gov/pubmed/33304267/,"Effectiveness of an Innovative Cognitive Treatment and Telerehabilitation on Subjects With Mild Cognitive Impairment: A Multicenter, Randomized, Active-Controlled Study",False,,http://doi.org/10.3389/fnagi.2020.585988
97615,33304584,"['NCT04605926', 'RPCEC00000311']","['rpcec', 'RPCEC', 'NCT']",['ClinicalTrials.gov'],,10.1002/cti2.1218,33304584,3dxg3fhd,https://www.ncbi.nlm.nih.gov/pubmed/33304584/; https://doi.org/10.1002/cti2.1218,Treatment of COVID-19 patients with the anti-CD6 antibody itolizumab.,False,False,http://doi.org/10.1002/cti2.1218
97630,33304768,['NCT03513016'],['NCT'],['ClinicalTrials.gov'],,10.1002/advs.202002611,33304768,helcdb0v,https://www.ncbi.nlm.nih.gov/pubmed/33304768/; https://doi.org/10.1002/advs.202002611,Targeting Senescent Cells for a Healthier Aging: Challenges and Opportunities,False,,http://doi.org/10.1002/advs.202002611
97643,33304914,['NCT04351906'],['NCT'],"['clinicaltrials.gov', 'ClinicalTrials.gov']",,10.3389/fmed.2020.598379,33304914,q8tyatkg,https://www.ncbi.nlm.nih.gov/pubmed/33304914/; https://doi.org/10.3389/fmed.2020.598379,Extracorporeal Carbon Dioxide Removal Using a Renal Replacement Therapy Platform to Enhance Lung-Protective Ventilation in Hypercapnic Patients With Coronavirus Disease 2019-Associated Acute Respiratory Distress Syndrome.,False,False,http://doi.org/10.3389/fmed.2020.598379
97719,33306283,"['NCT04401579', 'NCT04421027']",['NCT'],['ClinicalTrials.gov'],,10.1056/NEJMoa2031994,33306283,0bh8i14e,https://doi.org/10.1056/nejmoa2031994; https://www.ncbi.nlm.nih.gov/pubmed/33306283/,Baricitinib plus Remdesivir for Hospitalized Adults with Covid-19.,False,False,http://doi.org/10.1056/NEJMoa2031994
97744,33306679,,,,Has Trial Pub Type,10.1371/journal.pone.0243278,33306679,zp7jka8x,https://www.ncbi.nlm.nih.gov/pubmed/33306679/; https://doi.org/10.1371/journal.pone.0243278,Life satisfaction and happiness in patients shielding from the COVID-19 global pandemic: A randomised controlled study of the 'mood as information' theory.,False,False,http://doi.org/10.1371/journal.pone.0243278
97747,33306712,,,,Has Trial Pub Type,10.1371/journal.pone.0243696,33306712,nl9pgmz5,https://doi.org/10.1371/journal.pone.0243696; https://www.ncbi.nlm.nih.gov/pubmed/33306712/,"Knowledge, attitudes, and practices against the growing threat of COVID-19 among medical students of Pakistan.",False,False,http://doi.org/10.1371/journal.pone.0243696
97748,33306716,,,,Has Trial Pub Type,10.1371/journal.pone.0243697,33306716,f089ms1z,https://www.ncbi.nlm.nih.gov/pubmed/33306716/; https://doi.org/10.1371/journal.pone.0243697,COVID-19 and human-nature relationships: Vermonters' activities in nature and associated nonmaterial values during the pandemic.,False,False,http://doi.org/10.1371/journal.pone.0243697
97749,33306718,,,,Has Trial Pub Type,10.1371/journal.pone.0243695,33306718,55edsslr,https://www.ncbi.nlm.nih.gov/pubmed/33306718/; https://doi.org/10.1371/journal.pone.0243695,Knowledge and practice of personal protective measures during the COVID-19 pandemic: A cross-sectional study in Saudi Arabia.,False,False,http://doi.org/10.1371/journal.pone.0243695
97750,33306721,,,,Has Trial Pub Type,10.1371/journal.pone.0243882,33306721,b6sykt2y,https://www.ncbi.nlm.nih.gov/pubmed/33306721/; https://doi.org/10.1371/journal.pone.0243882,Persistence of symptoms and quality of life at 35 days after hospitalization for COVID-19 infection.,False,False,http://doi.org/10.1371/journal.pone.0243882
97751,33306725,,['ntr'],,Has Trial Pub Type,10.1371/journal.pone.0243706,33306725,80sgrwis,https://www.ncbi.nlm.nih.gov/pubmed/33306725/; https://doi.org/10.1371/journal.pone.0243706,Behavioral preventive measures and the use of medicines and herbal products among the public in response to Covid-19 in Bangladesh: A cross-sectional study.,False,False,http://doi.org/10.1371/journal.pone.0243706
